FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,2010,2018,2020
A,Annual,ISR,Israel,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.921530604,0.934872448,0.937419176
A,Annual,ISR,Israel,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.93921417,0.948517561,0.950315595
A,Annual,ISR,Israel,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.89700317,13.90762043,13.90762043
A,Annual,ISR,Israel,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.5923214,13.62586212,13.62586212
A,Annual,ISR,Israel,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.74343872,13.76294804,13.76294804
A,Annual,ISR,Israel,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.741234899,0.780889511,0.763505161
A,Annual,ISR,Israel,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.695788503,0.745889187,0.704499066
A,Annual,ISR,Israel,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.71826905,0.763064444,0.733995318
A,Annual,ISR,Israel,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.731520534,0.767932594,0.751794338
A,Annual,ISR,Israel,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.683646977,0.731091499,0.6887362
A,Annual,ISR,Israel,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.708901227,0.752196252,0.722771168
A,Annual,ISR,Israel,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.751004875,0.793478549,0.775306761
A,Annual,ISR,Israel,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.708218455,0.760106027,0.720594704
A,Annual,ISR,Israel,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.7273283,0.773984909,0.744976282
A,Annual,ISR,Israel,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.66598034,11.26322842,10.97192383
A,Annual,ISR,Israel,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.16740227,10.91750145,10.18229485
A,Annual,ISR,Israel,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.41669464,11.08742809,10.58650875
A,Annual,ISR,Israel,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.995770276,0.996483505,0.99653697
A,Annual,ISR,Israel,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.99513495,0.995945156,0.996008873
A,Annual,ISR,Israel,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.995444775,0.996207952,0.996267617
A,Annual,ISR,Israel,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,479.6888733,506.1626587,493.0715637
A,Annual,ISR,Israel,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,467.5158997,500.7711487,467.0482178
A,Annual,ISR,Israel,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,473.7121582,503.4998779,480.7521973
A,Annual,ITA,Italy,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.959104121,0.963587284,0.964793026
A,Annual,ITA,Italy,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.92538029,0.938399732,0.940734088
A,Annual,ITA,Italy,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.942307591,0.951048434,0.95279336
A,Annual,ITA,Italy,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.62523556,13.31961727,13.31961727
A,Annual,ITA,Italy,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.5771656,13.18744278,13.18744278
A,Annual,ITA,Italy,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.59999657,13.25068092,13.25068092
A,Annual,ITA,Italy,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.767416477,0.759639144,0.738016009
A,Annual,ITA,Italy,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.733970344,0.746420324,0.718084991
A,Annual,ITA,Italy,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.750265837,0.752880394,0.727819681
A,Annual,ITA,Italy,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.761508465,0.749921858,0.729290307
A,Annual,ITA,Italy,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.727498949,0.736408889,0.70803988
A,Annual,ITA,Italy,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.745117009,0.744858682,0.719787061
A,Annual,ITA,Italy,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.77345401,0.769389749,0.746681511
A,Annual,ITA,Italy,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.740461349,0.756252766,0.728005886
A,Annual,ITA,Italy,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.755210578,0.760723829,0.735481381
A,Annual,ITA,Italy,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,11.07032394,10.89695835,10.52466393
A,Annual,ITA,Italy,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.79650307,10.88951302,10.38499737
A,Annual,ITA,Italy,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.92894936,10.89085388,10.45187855
A,Annual,ITA,Italy,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.996352017,0.997105956,0.997224092
A,Annual,ITA,Italy,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.995714068,0.996591091,0.99672699
A,Annual,ITA,Italy,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.99602592,0.996843398,0.996968865
A,Annual,ITA,Italy,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,507.8042297,511.3209229,493.8516235
A,Annual,ITA,Italy,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,496.9972839,516.0928955,492.1820984
A,Annual,ITA,Italy,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,502.2496338,513.6931152,492.9878235
A,Annual,JAM,Jamaica,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.894980967,0.894519329,0.896700263
A,Annual,JAM,Jamaica,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.839229703,0.823677421,0.825395525
A,Annual,JAM,Jamaica,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.867113531,0.859344244,0.861376643
A,Annual,JAM,Jamaica,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,11.82789326,11.58423805
A,Annual,JAM,Jamaica,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,11.33945084,11.21344662
A,Annual,JAM,Jamaica,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,11.57871437,11.39463997
A,Annual,JAM,Jamaica,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.568536878,0.562048852
A,Annual,JAM,Jamaica,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.513471246,0.51097393
A,Annual,JAM,Jamaica,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.539271951,0.534977913
A,Annual,JAM,Jamaica,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.549686968,0.543416739
A,Annual,JAM,Jamaica,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.492375761,0.489786804
A,Annual,JAM,Jamaica,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.52221477,0.517991424
A,Annual,JAM,Jamaica,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.582458854,0.575666726
A,Annual,JAM,Jamaica,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.529724181,0.527075291
A,Annual,JAM,Jamaica,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.552391946,0.547929585
A,Annual,JAM,Jamaica,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,7.641136646,7.483728886
A,Annual,JAM,Jamaica,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,6.748640537,6.673649311
A,Annual,JAM,Jamaica,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,7.172003746,7.057985783
A,Annual,JAM,Jamaica,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.955360293,0.951470673,0.951470673
A,Annual,JAM,Jamaica,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.905868471,0.930082262,0.930082262
A,Annual,JAM,Jamaica,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.930710673,0.940020859,0.940020859
A,Annual,JAM,Jamaica,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.983973503,0.986949801,0.987347841
A,Annual,JAM,Jamaica,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.979482651,0.983362973,0.983916759
A,Annual,JAM,Jamaica,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.981693268,0.985126555,0.985583305
A,Annual,JAM,Jamaica,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,403.7667847,403.7667847
A,Annual,JAM,Jamaica,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,371.9668884,371.9668884
A,Annual,JAM,Jamaica,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,387.1329956,387.1329956
A,Annual,JOR,Jordan,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.901600301,0.909983754,0.912015021
A,Annual,JOR,Jordan,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.867013574,0.874999642,0.877204418
A,Annual,JOR,Jordan,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.88402766,0.89213568,0.894166231
A,Annual,JOR,Jordan,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.08922672,11.72220421,11.39368629
A,Annual,JOR,Jordan,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,11.61200428,11.3187561,10.90585518
A,Annual,JOR,Jordan,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,11.83991241,11.52133369,11.14381504
A,Annual,JOR,Jordan,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.585698187,0.575492382,0.580353618
A,Annual,JOR,Jordan,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.530354261,0.520403683,0.528045356
A,Annual,JOR,Jordan,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.556527078,0.546930194,0.553174376
A,Annual,JOR,Jordan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.574240863,0.561704934,0.567675948
A,Annual,JOR,Jordan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.517860115,0.504472077,0.511452675
A,Annual,JOR,Jordan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.547242224,0.535305321,0.541209638
A,Annual,JOR,Jordan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.597089052,0.588378668,0.592172027
A,Annual,JOR,Jordan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.542453468,0.535291731,0.543033659
A,Annual,JOR,Jordan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.565657854,0.557748258,0.563964486
A,Annual,JOR,Jordan,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,8.349264145,8.019144058,8.101787567
A,Annual,JOR,Jordan,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,7.436153889,7.083829403,7.240819931
A,Annual,JOR,Jordan,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,7.877404213,7.547408581,7.666126251
A,Annual,JOR,Jordan,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.98151648,0.98481828,0.985285223
A,Annual,JOR,Jordan,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.977957726,0.981909037,0.982477546
A,Annual,JOR,Jordan,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.979684174,0.983327687,0.983848035
A,Annual,JOR,Jordan,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,431.6479797,427.5616455,444.4230957
A,Annual,JOR,Jordan,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,400.2406311,391.1554871,414.961731
A,Annual,JOR,Jordan,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,415.8288879,409.4257202,429.954071
A,Annual,JPN,Japan,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.958561897,0.963804305,0.964919031
A,Annual,JPN,Japan,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.919268012,0.931148052,0.93283397
A,Annual,JPN,Japan,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.938514948,0.947144032,0.948549092
A,Annual,JPN,Japan,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.7051506,13.63985157,13.63985157
A,Annual,JPN,Japan,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.816187501,0.840709209,0.804714262
A,Annual,JPN,Japan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.806014419,0.832521975,0.796795905
A,Annual,JPN,Japan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.826434612,0.848886788,0.813253641
A,Annual,JPN,Japan,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.00288773,12.29459381,11.73514938
A,Annual,JPN,Japan,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.997016251,0.99756676,0.997645319
A,Annual,JPN,Japan,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.996593952,0.997300684,0.997381985
A,Annual,JPN,Japan,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.996800363,0.997430742,0.997510314
A,Annual,JPN,Japan,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,554.4702759,562.0338135,538.8413086
A,Annual,JPN,Japan,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,540.7114258,564.6515503,536.550293
A,Annual,JPN,Japan,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,547.3712158,563.3580933,537.7234497
A,Annual,KAZ,Kazakhstan,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.862107158,0.904564381,0.906566501
A,Annual,KAZ,Kazakhstan,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.663999557,0.777145445,0.781231463
A,Annual,KAZ,Kazakhstan,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.762406707,0.84174484,0.844640255
A,Annual,KAZ,Kazakhstan,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.76030254,13.86884308,13.82542038
A,Annual,KAZ,Kazakhstan,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.48478031,13.58464527,13.59117126
A,Annual,KAZ,Kazakhstan,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.64729023,13.72260284,13.70800018
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.628996968,0.807867706,0.652432024
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.560276806,0.747830927,0.605649471
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.594029784,0.77706039,0.628506422
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.618925512,0.792466462,0.644161701
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.551437795,0.733025849,0.596914887
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.585456371,0.76354295,0.621939838
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.639107645,0.823179543,0.66066885
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.568839788,0.762435257,0.613865674
A,Annual,KAZ,Kazakhstan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.60223937,0.789795995,0.634843647
A,Annual,KAZ,Kazakhstan,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,9.267124176,12.01640511,9.331801414
A,Annual,KAZ,Kazakhstan,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,8.705574036,11.59187508,8.932389259
A,Annual,KAZ,Kazakhstan,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,8.998002052,11.797472,9.127436638
A,Annual,KAZ,Kazakhstan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.870337009,0.916602373,0.916602373
A,Annual,KAZ,Kazakhstan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.868079066,0.922583163,0.922583163
A,Annual,KAZ,Kazakhstan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.869186401,0.919641674,0.919641674
A,Annual,KAZ,Kazakhstan,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.982645392,0.990982831,0.991402626
A,Annual,KAZ,Kazakhstan,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.977043033,0.988304377,0.988847733
A,Annual,KAZ,Kazakhstan,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.979774892,0.989608049,0.990088999
